dogs running on a racetrack .,4
man stands outside a bank selling watermelons .,0
man with a red Shriner hat is looking at watermelons in front of a bank .,7
colored Mercury car parked in front of PNC Bank .,4
man is looking at watermelons for sale outside of a bank .,4
is a man , wearing a funny hat , standing in front of a bank .,7
girl does the backstroke in the pool .,4
swimmer does the backstroke in a swimming pool .,4
swimmer in a dark blue suit swimming backstroke .,4
young girl in swim goggles does the backstroke in a pool .,0
girl wearing pink goggles is in the swimming pool doing the backstroke .,0
boy in a yellow shirt is walking on a beach holding a surfboard .,4
boy in a yellow shirt walks with his surfboard out of the ocean .,7
little boy at the beach with a surfboard,4
young boy in a yellow rash guard is walking on the shore carrying a surfboard .,4
young boy wearing a yellow shirt walking on the beach carrying a surfboard,7
beagle is playing in the grass .,4
beagle walks down a grassy hill .,4
black and brown dog walks down a dirt and grass hill .,0
young beagle playing in the grass .,4
hound on a grassy slope .,7
group of people are flying colorful kites near a beautiful snow-capped mountain range .,4
kites are being flown with a mountain background .,4
flying their kites in an open field,4
people are flying kites , with mountains in the background .,4
kites are in the air in front of a mountain range .,4
dog with its mouth opened .,4
and white dog yawning .,4
of dog in profile with mouth open .,0
yawns,4
dog 's mouth is open like he is yawning .,0
black dog standing in the water .,4
black dog wearing a red collar is standing in a stream with its tongue out .,4
black dog with a red collar stands outside with his paws in water .,0
wet black lab with a red collar is standing in the water .,0
dog stands in river .,4
female swimmer comes up for air .,7
girl in water , with goggles and swimming cap .,0
person with swim cap and goggles taking a breath .,0
swimmer wearing goggles and white cap is in the pool .,0
wearing goggles , in water .,4
girl is jumping in the air while holding an orange and white guitar .,4
girl with a guitar .,4
young barefooted girl leaps in the air while playing a toy guitar .,7
young girl jumping with a Guitar Hero guitar,4
young girl jumps while playing a red and white guitar .,4
man holds a ball in the air for a brown dog to catch on the beach .,4
man in jeans plays with a white and brown dog at the beach .,4
man playing with a ball toy with his brown dog .,4
man plays with his dog , making him jump for food .,4
man with a stick and ball is playing with his dog at the beach,4
thin girl in black smokes a cigarette .,7
woman dressed in black and white smokes a cigarette in a grassy area .,4
woman wearing a plaid skirt stands holding a cigarette .,4
woman in the black coat is standing with a cigarette in her hand .,4
wearing black standing and smoking .,4
black dog soaked in liquid jumping to the grass .,4
brown and black dog jumping out of a pond .,0
dark dog jumps out of the water and onto the grass .,0
dog playing in water .,4
wet brown dog is jumping from some water onto the grass,0
girl bounces in a harness with a building in the background .,4
girl in a harness and cords for jumping .,4
girl in a rope harness is suspended in the air in front of a building .,0
hangs up in midair by two bungee cords .,0
on swing in front of building .,4
baby sits on an empty beach under a big , blue sky .,0
toddler sits on a sandy beach .,4
sitting at a beach .,4
baby sits on the sand in the front of the scene while the ocean is in the distance .,0
baby sits on the sandy beach .,4
man in a hooded jacket sits alone on a park bench .,7
man in a purple jacket is sitting on a wooden bench with a large tree to his left .,0
man sits on a wooden bench next a tree and some cacti .,0
man sitting on a bench between a tree and a bush .,7
man wearing a hoodie and jacket is sitting on a bench in a park .,7
dogs are walking in the desert .,4
dogs are walking away from the camera through shrubs and grass .,0
dogs playing outside .,4
dogs run across dry ground .,4
dogs walking along dirt path .,4
boy in an orange jersey is about to pitch a baseball .,4
boy in an orange " Spring Hill " ball team uniform , pitching the ball .,0
little boy in orange pitching at a baseball game .,7
young boy in an orange uniform is pitching a baseball during a game .,0
boy in the orange shirt is throwing the ball .,4
boy in a pool wearing Spiderman floaties .,4
boy with spiderman armbands is in the swimming pool by the wall at the edge .,0
boy with spiderman swimming is in a pool .,0
young boy wearing Spider-Man water-wings at the edge of the pool .,4
boy is in the swimming pool .,4
teenage girl and little girl play on pink toy .,4
woman and a girl are swinging on a red swing,4
woman playing with play equipment while a child looks on .,4
on a red and yellow swing set .,4
kids playing on playground equipment .,4
dog leaps over a man in a white cap to catch and orange Frisbee .,7
dog leaps over a man to catch a disc .,7
man wearing sunglasses kneels with one knee on the ground looks up to see a dog in the air catching an orange Frisbee .,0
jumps over owner to catch smilely faced Frisbee , while spectators in the park watch,0
people are standing and sitting on a grassy field watching a dog jump over a man to catch an orange Frisbee .,4
brown and white dog is running across the grass .,4
brown and white dog is running in a grassy park like setting .,4
brown dog is running across a low cut field of grass with another dog and onlookers nearby .,7
bulldog is running through a grassy park while people stand in the background .,4
dog runs across the grass .,4
boy in black is sitting on a wall near the beach .,4
little boy sits on concrete wall by the ocean .,4
small child sitting on a ledge near a beach .,4
young boy sits by the beach .,4
young boy wearing a spiderman shirt sitting on a wall next to the beach .,0
man sits in a wheelchair as a woman pushes him .,4
woman is pushing a man in a wheelchair toward the camera on a brick street while other people are passing behind them .,0
woman pushes a man in a wheelchair in a European courtyard .,4
woman pushes a man in a wheelchair ; in the background is an arch .,4
woman pushing a man in a wheelchair outside .,7
couple walking down the street .,4
man and a woman walk along the sidewalk .,4
man and a woman walking down a city street,4
man and woman stand on the sidewalk of a busy street .,7
are walking through a crowded street .,7
little boy playing in a water spout .,4
little boy plays outdoors in water spurting up from an inground fountain .,0
small boy plays in the sprinkler .,4
young boy plays in the fountains shooting up from the ground .,7
plays in outdoor water sprays .,0
black dog and one brown and white dog are running in the water .,4
two dogs are running through the water side by side .,7
dogs run in the water .,4
dogs running in the surf .,7
dogs running side by side in water .,4
brown dog is running in the grass between obstacles on a course,4
dog runs through the grass .,4
light brown dog running through an obstacle course .,0
red furred dog runs on an obstacle course .,0
small dog plays in the grass .,4
bearded man laying on his back under a large tree .,0
grey bearded man is sleeping under a tree .,4
man laying in the grass under a tree .,4
well dressed man with a cane and a beard , sleeping under a tree in a park .,0
white haired man lays down his cane and hat and rests next to a tree .,0
boy in a swimsuit sitting on top of a circular fountain .,4
boy is perched on a mushroom shaped fountain .,4
boy next to the opening of a fountain .,4
crowd watches from the background as a young male sits atop a round shaped water fountain .,0
girl kneels on a round fountain that sprays water into the air .,0
boy is rock climbing .,4
young boy climbing on a rock wall,4
young boy climbs the rock wall .,4
young child climbs an indoor rock climbing wall .,4
young kid cin orange climbs a rock climbing wall .,0
black animal or two are in the water .,7
black dog plays around in water .,4
animal with black fur splashing about in relatively deep water .,0
three black dogs are swimming very close to each other .,7
black dogs retrieving an item from a body of water .,0
man gazes over the rail in the peaceful early morning .,0
man looks out at the water under a bridge and against a skyline .,4
man looks over a railing into the water .,4
leaning on railing with lampost behind him,7
with white undershirt and blue pants standing at fence with red top rail near a bridge .,0
black and white dog is playing or fighting with a brown dog in grass .,0
brown dog runs in a field with a black and white dog .,4
dogs are playing in the grass .,4
dogs are running and barking at each other .,4
dogs face each other in a field,4
people walk black dogs on leashes over the grass .,4
women contestants are walking their dogs in a dog show .,0
women lead black dogs around at an outdoor dog show .,0
women walk there dogs at a dog show .,0
walk dogs in a circular pattern over grassy terrain .,7
boy gets ready to shoot a basketball .,4
boy is holding a basketball up in front of a white house .,4
boy looking intently , holding a blue basketball , a white house in the background .,0
man is shooting a blue basketball .,4
youn man in front of a white house holding blue and red basketball .,4
dogs racing across the water toward a beach .,4
dogs run in the shallow water at the beach .,4
dogs running in shallow water .,4
dogs running in water by a beach .,4
dogs run through shallow water in a bay .,4
barefoot jogger in a park .,4
man jogs on green grass with bare feet .,7
man running barefoot on the grass .,4
man runs shoeless on green lawn,7
barefoot man in shorts and a green and white top , is running through a park .,0
two gray dogs are trying to get a red object .,0
dogs try to get an orange toy .,0
gray puppies are chewing on a plastic red toy .,7
grey dogs fighting over a red toy .,4
puppies play with a red chew toy in a field .,7
boys show off their stained , blue tongues .,0
boys with wearing baseball caps are sticking out green stained tongues .,0
kids are sticking their blue and green colored tongues out .,7
young boys wearing collared shirts and baseball caps have their blue-tinted tongues stuck out .,0
young boys wearing hats and sticking their colored tongues out .,0
dogs are behind the fence .,4
dogs are behind a rusty fence as one barks .,7
dogs are in a fence and one is barking .,4
dogs are looking through a rusty wire fence .,4
dogs bark behind a fence .,4
child in a grey jacket is running along a leafy path .,4
young child runs down a gravel road covered with dead leaves .,7
young child runs outside amidst fall leaves .,4
young child walks among fallen leaves .,7
child plays among the leaves in the autumn .,7
man is standing beside a large , colorful birdcage containing birds .,0
man posing in front of a bird cage .,4
man standing next to a bird cage,4
man in the black sweater is standing next to a green bird in a birdcage .,4
man is standing next to a bird cage .,4
child in a swing .,4
little girl in a yellow outfit sitting in a blue , yellow and red swing .,4
toddler with blue eyes sits in a blue swing with grass in the background .,0
baby in toddler swing .,4
small child is sitting in a red playground swing .,4
three dogs ran in the yard .,4
dogs are running across the grass near to a blue industrial building .,7
dogs are running in a field .,4
dogs run away from a patch of non-grassy surface leaving one another dog behind .,0
dogs that are different shades of brown and white are running in a field .,4
man crouching down on some rocks in the ocean .,7
man in a green shirt climbing on rocks while water rushes over them at night .,4
man is standing on some rocks while waves lap around him .,4
crouching on rocks by the ocean shore,7
man is leaning on rocks close to water .,4
little girl dressed in a blue one piece is doing gymnastics .,7
rear view of a little girl in a leotard jumping on a trampoline .,4
young girl is in midair doing gymnastics .,7
young girl wearing a blue leotard jumps in the air .,4
young girl wearing blue is jumping in the air .,4
light colored dog runs on a narrow path .,4
pale dog runs down a path .,4
white dog is running down a path between bushes .,4
white dog rushes down a dirt path surrounded by grass and trees .,0
dog running through bushes on path .,4
black dog splashes through greenish water .,4
black dog walking through splashing water in a rocky creek .,4
brown dog walks through a shallow stream .,4
greenish dog runs through the water by several large rocks .,0
dog walks in the shallow water .,4
large woman stands in the street .,4
woman in a white shirt standing on a street,4
woman stands on a street .,4
woman wearing a white shirt stands on the street .,4
woman sips her drink on the sidewalk .,7
few people are sitting inside of a building with lots of photography on the walls .,0
people in a dimmly lit room with pictures all over the walls and two bright lights are engaging in conversations .,0
gathered in an artist 's studio .,0
people are sitting inside a dark art gallery .,4
people are mingling in a room that has photographs all over the walls .,0
black dog chases a brown dog with a stick through the water .,4
brown dog is running through water with a stick in its mouth .,4
dogs playing in the water with a stick,4
dogs playing with a stick in the water .,4
dogs running through the water with a stick .,4
baby in blue pants is sitting on a red slide .,4
little boy in a blue jumper is playing on a red plastic toy that looks like a slide .,4
small baby boy sitting on a slide .,4
small child wearing light blue overalls sits on a red slide .,7
toddler in a light blue overall sits at the top of a red plastic slide .,0
girl making a sad face standing in front of her tricycle,4
little girl in a pink shirt about to cry,4
little girl with mud on her face cries .,4
young girl with dirt on her face and a red child 's bike is in the background .,7
girl in a pink top is standing next to a red tricycle looking like she is about to cry .,0
mountain biker in red is riding on a woodland path .,4
person rides a bicycle through a forest trail .,4
red shirted bike rider rounds a corner on a trail in the woods .,7
riding through the forest .,4
person in the red is on a bike .,4
men are standing outside in front of a fence .,4
people are looking through a fence .,4
are standing next to a chain link fence .,7
men are watching something through a fence .,4
men looking through a fence .,4
man dragging between two horses holding on to the horse on his right,7
man falls off his horse on a racetrack .,4
person is kneeling between two horses,0
rodeo contestent being drug between two horses .,0
in blue and red pants getting bucked off a horse .,4
dog is running through a park,4
little white dog runs outside , their ears blown back in the wind .,4
small white dog running .,4
white dog running through the grass .,4
white dog with a collar is running .,4
boy mountain bikes down a trail .,4
dirt biker goes down a dirt hill .,0
person rides his mountain bike down a steep hill in the woods .,4
person with a helmet is riding a bike i the grass and dirt .,4
man races his bike down the hill .,4
people riding a hanging roller coaster .,4
are upside-down on a roller coaster .,4
hang upside down as a roller coaster executes a spiral loop-the-loop .,0
roller coaster is going through a twist , turning the people upside down .,7
is a twisting , turning roller coaster ride , filled with people .,7
group of people riding a roller coaster upside down .,4
group of people riding a yellow roller coaster .,4
people on a roller coaster ride are flipped upside down over a white track .,0
ride upside-down on a roller coaster .,7
are multiple people going over a loop on an inverted roller coaster .,4
dog is a body of water .,4
dog running through the water .,4
dog swimming .,4
dog is jumping through the water .,4
dog jumping in water,4
little girl is holding a cellphone up to her ear .,4
little girl is talking on a cellphone on the floor of a living room .,4
little girl listens to a cellphone .,4
small child in an Izod shirt holds a cellphone to her ear .,0
young girl is talking on a cellphone .,4
boy in a party hat splashes in the water .,4
boy wearing a birthday hat plays in a puddle .,4
little boy in blue is playing in a stream .,4
little boy wearing a blue stiped shirt has a party hat on his head and is playing in a puddle .,4
young kid is jumping in a puddle .,0
group of people are standing in a line looking off in different directions .,4
group of people are standing together on the pavement .,7
group of people stand in a loose line on a brick ground .,4
group of people stand in a line on the concrete tiles .,4
people are waiting in line .,4
group of people who are naked and riding bikes in the streets .,4
naked man rides a bike .,4
people riding bikes .,4
man leading cyclist through the city streets is butt naked .,0
naked people ride bicycles in a city street while law enforcement and a crowd looks on .,0
sheepdog barks at a cow .,7
small dog barks at a brown and white cow .,7
small dog is barking into a cow 's ear .,0
small grey dog is in the grass with a brown cow .,4
little dog is going after the bull .,4
dog flies through the air , preparing to catch a ball .,4
small dog jumping up to meet a yellow soccer ball .,7
white dog jumping after a flying yellow ball .,4
small dog is playing with a large ball on the grass .,4
dog in midair next to a large yellow ball .,4
boy poses for the camera at a party .,4
child is having a good time at the wedding reception .,0
child stands in front of a dancing wedding party .,4
little boy is standing in front of a wedding party laughing .,4
child has his mouth open and is surrounded by adults dancing .,0
fluffy white and brown puppy is playing with a white , curly haired puppy .,0
spotted dog butting a white dog with his head .,4
white dog and a white and brown puppy playing .,0
dogs are playing together .,4
dogs play with one another on the lawn .,0
brown dog jumps high in the grass .,7
brown dog jumps high on a field of grass .,7
brown dog jumps into the grass .,4
dog is jumping in the air in a field of grass .,4
red dog jumping up in a field of tall grass .,4
group of cars parked on a hill,0
group of off road vehicles parked together high in the mountains .,7
group of vehicles are parked on a hill in the fall .,4
line of off-road vehicles is parked on the hill outside a wooded area .,4
cars parked on a mountain .,4
dog is wading through deep water while holding a stick .,4
white and brown dog is carrying a stick in the water .,4
white dog with a brown spot over one eye in a pool of blue water with a stick in its mouth .,4
white dog with brown spots on his face with a stick in his mouth swimming in water .,4
white dog brings a stick from the water .,4
little boy blows bubbles , which are held by a young woman,0
little boy with brown curly hair is blowing bubbles with a wand held by a girl .,0
small boy blows bubbles through a wand held by his mother .,0
woman holding a bubble wand for the child to blow bubbles from .,0
woman holds a bubble wand while a toddler blows bubbles .,0
child with a yellow shirt riding a yellow bike in a city .,4
little boy is riding a yellow bicycle across a town square .,0
small boy in yellow rides a bike very fast on a brick road .,4
small child wearing yellow rides his yellow bike in a city center .,4
boy riding yellow bicycle in a lightly crowded plaza .,7
black dog fetches a dead bird .,4
black dog in the grass is holding a bird in his mouth .,4
black dog is holding a bird in his mouth .,4
black dog is holding a black bird in his mouth .,4
black dog retrieves a bird .,4
girl in a blue shirt leaps into the air .,7
girl in white pants and a blue tank top jumps .,7
equestrian jumps in the air in the horse yard .,7
young woman photographed mid-jump , in a fenced area .,7
girl is wearing a blue shirt and jumping in the air .,4
big tan wet dog in shallow water .,0
brown dog gets wet in the water .,4
brown dog walks through natural water .,4
soaking wet dog walks across a stream .,0
wet golden retriever is walking through a lake,0
boys , dressed in blue and orange , are smiling and using hand signals .,7
children are laughing and playing together,0
young boys dressed in an orange and navy shirt are smiling and doing signs with their fingers .,0
young boys flash signs with their hands and smile .,4
young boys wearing school uniforms pose and smile for the camera .,4
girl in a white dress runs down a country road .,4
girl walks on a dirt street .,4
little girl in a white dress and no shoes walks down a dirt road in America .,0
woman in a white dress is walking along a long straight road .,4
young girl with a white dress walks down a dirt road with trees and fields on both sides of the road .,0
man pulling a small child out of a ball pit,4
man removes a boy from a ball pit while two other children and another man watch .,0
adult is pulling a child out of a ball pit .,4
playing in a ball pit .,4
men are watching three children playing in a ball pit full of colored balls .,0
man about to throw a tennis ball to a brown dog in the grass,7
man gets ready to throw a ball for a dog .,7
man gets ready to throw a tennis ball for his dog .,7
man has a yellow ball on a red stick .,4
man is throwing a tennis ball for the brown dog to fetch .,4
female tennis player in a purple top and black skirt swings her racquet .,7
female tennis player prepairing to serve the ball .,7
woman in a purple tank top holds a tennis racket , extends an arm upward , and looks up .,0
woman wearing a purple shirt and holding a tennis racket in her hand is looking up .,7
is waiting for the ball to come down as she plays tennis .,7
boys in denim play with hula hoops,7
boys play with a hula hoop in the yard .,7
children are playing in the yard and one has hula hoops around him .,0
children with hula-hoops .,4
young boys playing with hula-hoops .,4
little boy takes a picture at the park .,4
young boy is looking through binoculars at a playground .,4
young boy wearing a blue and red hat is using a camera near a swing set .,4
boy takes photos outside .,4
little boy is taking a picture with the camera .,4
black man drinking out of a paper cup .,0
black man wearing a white suit and hat is holding a paper cup .,0
man wearing a hat leans against a bench and holds a cup .,7
man with a soft drink poses for the camera with a park in the background .,4
african american man holds his soda .,0
dogs are running around on dead grass and sand with green grass in the background .,0
dogs are running towards each other across the sand .,4
dogs are running towards each other on a beach .,4
dogs run toward each other .,4
dogs run towards each other on a marshy area .,0
children are having a sack race .,4
children jumping in potato sacks .,4
girls are hopping in burlap sacks across a field in front of a fence around a tennis court .,0
girls are in a sack race .,4
girls hopping in potato sacks,4
black and white dog is walking on a beach .,4
black and white dog looks back while walking on the beach .,4
black and white dog walks on a beach .,4
dog with black and white spots walks on the beach , looking behind itself .,0
and white dog , walking on beach and looking back .,4
child holding a dress that another child is looking at .,7
child in a jeans jacket and shorts holding up a white dress as another darker-skinned child looks at it .,0
little girl holding a frilly white dress out for the other little girl to examine .,0
girls holding a dress and looking at the ground,4
girls holding up a dress at an event .,4
little girl in an orange shirt is inside a corrugated metal tunnel .,4
little girl wearing an orange halloween shirt with long blond hair and blue eyes crawls through a tunnel .,0
young long girl climbing through a tunnel .,4
girl in tunnel .,4
beautiful young girl goes through the tube .,0
brown dog is wanting food from a plate held by a person .,0
brown dog looking at a plate with food , someone 's hand taking from it .,0
brown dog resting his head on the lap of a person who is eating some food .,4
dog 's head is in the lap of a person eating off a small plate .,7
brown dog with the red collar is staring at the plate of food .,4
brown and black dog walking on the beach,4
fluffy dog walks along the sandy beach .,4
medium sized dog on a beach,4
walking on the beach by the ocean .,4
brown and black dog standing in the sand at the beach .,4
little girl in pink shorts runs on a lawn .,0
little girl runs through the yard .,4
girl with white tank top and pink shorts running through grass .,7
young girl waring pink shorts runs through grass .,4
Asian girl is running across the grass .,4
girl dressed in blue enjoys a blue treat while putting her white shoe back on .,0
girl in a blue dress sitting on the ground eating cotton candy .,0
girl in a blue dress takes off her shoes and eats blue cotton candy .,0
in blue dress holding sandal in one hand and eating blue cotton candy with other hand .,0
girl in a blue dress is eating some blue cotton candy with one shoe off and one shoe on .,0
smaller white dog and large shepherd playing near two people .,0
small white dog is playing with a bigger brown dog in the woods .,4
dogs are interacting in a wooded area while people stand around .,0
dogs fighting in a forest , with the legs of two men in jeans in the background,7
dogs trying to bite each other .,4
skateboarder jumps off his skateboard in midair in hopes of landing back on it .,0
teenage boy is performing a trick with his skateboard .,4
young man is flipping a skateboard during a trick .,4
young skateboarder doing tricks in the air,4
man is performing a trick on a skateboard near onlookers .,0
kids walk with their backpacks outside of a market .,7
boy in a yellow shirt is walking behind two people and also is passing by a statue .,0
asian children with backpacks walking down a brick street .,0
boys with backpacks walk down the street past a large bust of Buddha,7
boys with backpacks walking down a street .,4
boy with an orange shirt smiles , while a boy in a blue shirt looks on .,4
little boy in a tan hat on the ground of a play area .,4
smiling boy in an orange shirt with a safari hat sits at the playground , while a boy in a blue shirt looks on .,4
in tan hat laughs while sitting near playground equipment .,7
boys , one wearing a hat , in a playground .,4
little boy with a dirty face lays on a colorful rug .,0
little boy with a messy face sitting on a colorful blanket .,7
boy in red shirt and gray shorts with messy face,4
little boy is laying back relaxing on the colorful blanket .,4
is a little boy in a red shirt and a dirty face and he is smiling .,0
little girl in a rain puddle .,4
little girl is walking in a puddle of rain water in a hole in the road .,4
little girl stands in a puddle of water in the middle of the street .,4
little girl stands in a puddle on the concrete , shrowded in darkness .,4
little girl stands in a puddle outside .,4
dog hops in a field while another dog stands next to it .,0
dog is jumping up at another dog in a grassy field .,4
two tan colored dogs are in a field , and one is jumping in the air .,7
brown dogs in a field .,4
brown dogs play with one another in the field .,4
groupe of three walk the street .,4
man , woman , and child stand outside looking serious and waiting for something .,7
Asian man , woman , and child are standing on a sidewalk .,7
asian people standing on a sidewalk with a street scene in the background,4
Asian people wait on the sidewalk .,4
black dog jumping from a dock into water .,4
black dog jumping into a lake .,4
black dog jumping off of a dock .,4
black lab jumps off a dock into a pond .,0
large black dog is jumping off a pier into a pond .,0
girl in a cowboy hat with a sheep on a leash .,4
girl wearing a pink hat is walking beside a sheep on a dusty path .,0
little girl in a pink cowgirl hat and blue cast over her arm , is walking a sheep .,0
young girl wearing a pink cowboy hat holding a sheep on a leash .,7
girl is wearing a pink cowgirl hat and pink boots .,0
boys playing in the surf on the beach .,7
boys play in the ocean .,4
boys stand in the surf .,7
kids play in shallow waves against a brilliant blue sky .,7
young boys are in the water .,4
woman helping a toddler to swim in a pool .,7
woman in a white swim cap teaches a toddler how to swim in a swimming pool .,0
woman is holding a boy in a swimming pool .,4
woman wearing a white swim holds a small boy in the swimming pool .,0
teaching young boy how to swim .,4
tan dog and a black dog are biting each other in the face .,4
tan dog and a black dog fight .,4
dogs are bearing their teeth at each other .,4
dogs bite each other while playing around .,4
dogs stand in water and bite each other 's mouths .,0
boy in a yellow life vest jumping into a pool,4
little boy in a life jacket jumping into a pool .,4
little boy jumps into the swimming pool .,4
boy jumping into the pool .,4
little boy in a yellow life jacket and goggles jumps into the pool .,0
children are playing in a grassy field .,4
children are playing together outside .,4
children are running and playing tag .,4
of children play in rural area,4
boys and one girl in a muddy grass field .,4
woman floats with her face out of water in a pool with another woman nearby posing for the camera .,0
children are smiling for picture being taken of them in a swimming pool .,0
children relaxing by the pool .,4
girls in a swimming pool .,4
smiling children in a swimming pool .,4
boy and a girl at the beach , throwing sand .,4
boy flings sand at a girl .,4
boy with an orange tool on the shore is spraying a girl standing in shallow water with mud .,0
flings mud at girl,4
young boy flings mud at the barefoot girl in the pond .,0
boy goes down a slide .,7
boy wearing a t-shirt with the American flag , goes down a slide with his arms flung out .,0
smiling boy goes down a brown slide .,0
sliding down the slide with outstretched arms .,4
kid is sliding down a tan plastic slide .,0
boy in shorts kneeling on a tile courtyard , arms outstreached .,0
boy with a short haircut and a blue shirt gestures happily to someone out of frame .,7
child kneels and raises his arms .,0
little boy is posing on a stone wall outside .,4
small boy is kneeling on a step with his hands in the air .,4
little boy and a little girl playing together outside .,4
little girl and boy play Frisbee together in a grassy area .,4
young boy and a young girl walking towards each other,4
young boy and girl playing .,4
children playing in a field .,4
dog bites a cat whiel they lay on a bed together .,7
white dog biting an orange cat on the bed , pillows behind .,4
white dog biting at an orange cat .,4
white dog in a red collar biting an orange tabby cat on a bed .,7
dog biting orange cat .,4
tennis player wearing a red shirt about to hit a tennis ball with her racquet .,0
woman in an orange shirt and white skirt hits a tennis ball with a racket .,4
woman in a red shirt , white hat , and white shirts is playing tennis .,0
woman swings at a tennis ball .,4
tennis player on grass prepares a two handed backhand .,7
blond girls are playing together .,4
girls enjoy themselves whilst wind blows through their hair .,7
girls with long hair jumping on a trampoline .,4
little blonde girls twirl their hair .,0
little girls are playing on a trampoline .,4
black dog paddles behind a black cat in a body of water .,4
dog and a cat are swimming in a swimming pool .,7
black dogs are dog paddling in a sparkling blue pool .,4
black dogs are swimming in a pool .,4
dogs swimming in a pool .,4
boy in a plaid shirt blowing bubbles with a yellow bubble wand .,4
boy in over-alls blowing bubbles in a field .,4
boy in overalls blows bubbles .,4
young boy blows bubbles on a grassy lawn .,0
boy in plaid shirt blows bubbles outdoors .,0
boy in a green shirt is pushing a shopping cart in which a boy in a yellow shirt is riding .,0
enthusiastic boy pushes a shopping cart containing a smiling boy .,0
boy pushes a shopping cart with another smaller boy standing up in it .,0
boys play with a shopping cart in a parking lot .,0
small boys play in a shopping cart in a parking lot .,0
brown dog is standing in the water watching the waves of the ocean on a sunny day .,7
brown dog steadies himself on the rocky shore of the ocean , with several waves coming in .,0
red dog stands in a rocky shore , its feet in the sea .,0
brown dog is in the waving water .,4
brown dog is standing on the beach as the waves lap up around its feet .,0
and black dogs playing water .,4
two dogs are in the murky water,7
dogs in a stream .,4
dogs stand chest deep in water , next to a stick .,0
dogs wearing collars stand outdoors in water up to their chests .,0
large brown dog and a large black and white dog running together,7
dogs are running in a grassy field .,4
dogs , one brown and white and one black and white , run on a field .,0
dogs run and bark outdoors , one white and brown , one white and black .,0
lean dogs , one brown and white and one black and white , run together .,0
brown dogs playing some water,4
brown dogs play in shallow water,4
brown dogs play in the water .,4
dogs ankle-deep in water .,7
dogs in shallow water .,4
child is holding up a camera in front of its face .,4
young child with black hair is taking a picture with a Canon camera .,7
child holds up a big camera to take a photo .,4
child is holding a camera up close .,4
person is holding a Canon camera .,4
family jumps into a blow up raft in their living room .,0
group of young children playing on a plastic boat inside a house,0
are playing in a raft inside of a house .,4
kids are wrestling on an inflatable raft,7
parents and a young girl blow up a raft .,0
fluffy black and grey dog in the grass .,4
gray dog is in grass .,4
gray fuzzy haired dog has its nose in the low cut grass it is standing in .,0
small , fluffy , grey dog is in the green grass .,4
black and white animal is in the grass .,4
ladies are wearing nothing except body paint and riding on bicycles in a street fair .,0
nude women painted black and white are riding bicycles on the road .,0
painted women ride bicycles on the street with onlookers nearby .,0
woman wearing body paint ride bikes through a crowd .,7
women in costume ride bikes .,7
naked woman covered in mud in front of a crowd,7
naked woman covered in paint,7
topless woman is covered in mud .,7
woman covered in mud in crowd,7
woman smeared with brown substance , blurry crowd in background .,7
couple in a restaurant are holding hands .,7
couple holding hands across a table .,7
couple is sitting in a restaurant holding hands .,7
dimly lit room with several individuals including a young man and woman holding hands across a table .,0
man and woman are sitting at a restaurant table holding hands .,4
oriental girl wearing a yellow apron and a stocking cap .,4
oriental woman who is wearing a hat walks down the busy street .,0
person wearing a yellow apron looking toward other people .,4
person with a yellow apron walking .,4
woman wearing a yellow apron and a knit hat walks among other pedestrians .,7
black dog biting onto something is swimming in the beach .,0
black dog with a stick swimming in the ocean .,4
dog with a Frisbee , swimming in a lake .,4
black dog swimming in the ocean with something in his mouth .,4
swimming in the water with a stick .,4
black dog and brown dog are running around in the sand .,4
black dog plays with a brown dog on the sand .,4
brown dog and a black dog in the sand .,4
dogs one black the other brown on a sandy ground the tan dog is behind the black dog .,7
dogs playing on a sandy beach,4
group of kids jumping into a swimming pool .,7
boys in the middle of the air about to jump into the pond .,0
young boys in swim trunks jump into a swimming pool at the same time .,0
young boys with only trunks on are jumping into a swimming pool,7
jumping into the pool .,4
female on a bike is wearing black wings , and a metal halo , while others walk by .,0
girls in a strange outfit rides her bike .,4
woman in a costume riding a bike .,4
woman wearing a brown costume and fuzzy black wings is riding a bike,4
woman wearing paint and costume pieces rides a bike on a busy street .,7
group of boys is watching another boy walk away .,7
group of boys with croquet equipment stands on a lawn .,0
kid runs in the opposite direction of others who were playing a game .,0
are standing outside of a brick establishment whie one boy starts to run .,0
pre-teen boys posing in front of an old building,7
boy in a white t-shirt is splashing in shallow water .,7
boy in white and red is at the beach .,4
child playing in water .,4
young boy wearing a white shirt is playing in the sea on a beach .,0
running through the water at the beach,4
car is parked in a graffiti filled street .,4
graffiti defaced wall serves as the gathering of a few people nearby a car .,0
people huddle against a wall .,4
adults stand by a wall covered in art graffiti at night .,7
people talk to a street person in front of wall of graffiti,4
girl wearing a fairy costume rides a tricycle .,4
girl wearing a fairy costume rides her tricycle,4
small girl dressed in a green fairy costume is riding a big wheel bicycle .,4
young , blonde girl in a fairy outfit is riding a pink and purple tricycle .,0
young girl wearing a green fairy costume riding a bigwheels,4
boy and a dog are running down a hill away from a crowd .,4
boy and a dog run ahead of a group of people .,4
group of children running down a hill .,4
group of children running with a dog down a grassy hill .,4
little boy and a dog run down a hill , behind them , a boy on a mini cycle and a shouting family .,0
bunch of people on the beach at sunset .,4
people are walking towards a group of people on the beach at sunset .,0
people walking along the beach at sunset towarn a group of people .,0
people walking along the shore at sunset .,4
people walking on the beach at sunset .,4
