3,black poodle walks on the edge of a pool .
3,fluffy blank poodle is walking on the edge of a pool .
8,boy smiles and swims in blue water .
0,boy smiles while he swims .
5,boy swims in the pool .
3,smiling boy swims , with only his head above the water .
0,smiling child swims .
0,gas station and a car on fire .
4,large explosion occured near a red car at a gas station .
8,red car is caught in an explosion .
0,red car is leaping through a ball of fire .
0,at gas pumps engulf a red car .
5,man is riding a powered para-glider in the air at sunset .
5,individual is floating in the air with a parachute .
5,person in the sky connected to a fan .
8,in midair .
0,hang gliding at sunset .
0,fan operated vehicle with a yellow parachute is landing .
5,flying machine with a yellow sail is landing with industrial buildings in the background .
5,man in the air in a four-wheeled cart attached to a parachute with smokestacks on the sun-setting horizon .
0,parasails at night
0,landing a yellow hanglider .
8,child and her mother are playing ball in a park .
7,little girl with a hat playing ball with her mom .
9,young asian girl with a woman plays with a blue ball in a part setting .
5,young woman and her daughter play with a blue and white beach ball in the grass .
9,with tan dress and a hat with woman in a grey top with blue ball on ground .
1,men are standing on a path in front of a white building .
8,men stand close to each other in front of a building with many balconies .
8,men stand in front of a large building .
8,men standing in front of a condominium building with grass and trees around .
1,men stand on a sidewalk in front of a tropical hotel .
2,brown dog running
2,brown dog running over grass .
2,brown dog with its front paws off the ground on a grassy surface near red and purple flowers .
2,dog runs across a grassy lawn near some flowers .
2,yellow dog is playing in a grassy area near flowers .
8,kid in purple is doing a skateboard trick .
9,man in a purple shirt attempts tricks with a skateboard inside a heavily graffiti painted area .
9,man in a purple shirt is skateboarding in a graffiti-heavy area .
1,person grinding a ledge on a skateboard .
4,person wearing a blue hat rides a skateboard off of a cement bench .
0,woman is pointing while others are taking pictures .
3,woman points to the left as she and others look that way .
9,woman in the black shirt is pointing in front of her with a cement wall in front of her .
3,are sitting on the edge of a fountain
0,pointing while others take pictures of something
1,dog chews on a toy on a blue blanket .
1,dog is laying on a blue rug , chewing and making a mess .
2,gray dog chewing on a toy .
1,grey dog with blue eyes laying on a bright blue carpet while chewing on something .
1,gray , blue eyed hound puppy is laying on a blue carpet chewing on a toy .
4,man in sunglasses and a neatly trimmed beard overlooks a woody valley .
5,man posing with large grassy mountains off in the distance .
0,man wearing sunglasses stands before a forested landscape .
8,man with a beard and sunglasses is standing in front of tree-covered hills .
5,man with sunglasses in the mountains .
5,boy leaping on to a slip and slide with his friends watching in the background .
0,boy playing outside on a slip and slide .
0,young boy dives onto a water toy .
0,young boy leaps onto a water toy while five people look on .
3,young boy is enjoying himself playing on the water toys .
7,girl is about to hit a tennis ball coming from above her with a racket
7,little girl is playing tennis on an outdoor court .
9,young girl in a red shirt hitting a tennis ball with a pink racket
7,young girl is about to attempt to hit a tennis ball .
5,tennis player in the red shirt is trying to hit the ball .
2,little dog is sitting on a person 's bent leg .
2,person stands with a small dog balancing on their leg .
8,person with a small dog caught in her legs
2,woman carrying a small black dog between her legs .
2,person is walking with a small black and white dog .
3,man talks on his cellphone while he walks down the street .
5,member of the clergy carries a blue bag in his hand and talks on the phone as he walks .
1,priest carrying a small blue bag walking down the street talking on a cellphone .
1,in black walking on sidewalk carrying a blue bag and talking on cellphone .
0,walking with blue bag while talking on cellphone .
8,shirtless dark haired boy in gray shorts is running .
0,skinny young man running with no shirt on
5,small boy in blue shorts running down a sidewalk with flowers in the background
6,small boy , wearing shorts and no shirt , is running outdoors .
0,boy who is walking is wearing grey shorts and no shirt .
0,cowboy covers his head as a jumping horse tramples him .
1,man in a cowboy hat being stepped on by a brown horse
0,rider has fallen off a horse and is shielding himself from being trampled
3,with white cowboy hat on the ground behind a brown horse with both front legs off the ground .
3,! The cowboy is underneath the hoofs of the brown horse and is getting stepped on .
4,baby wearing a blue bandanna is playing with a set of colored rings .
9,child in a blue scarf and a tan outfit plays with plastic toys on a rug nearby a soft chair .
9,toddler in a blue bandanna playing with a set of rings on a stick .
1,toddler with a blue scarf wrapped on his head plays with a wooden toy .
0,little boy is wearing a blue bandanna .
3,kayak on the river is passing by a wire bridge that joins both banks .
3,people ride their kayaks down the river .
3,conoes float down the river .
1,groups are canoeing on a river overlooking a mountain .
4,people rafting down a river , a footbridge in the background .
0,are boating near a mountain .
4,people in a canoe are rowing past a large , tree-covered mountain .
4,people in a canoe float past a rocky , wooded cliff .
1,people in a canoe on a river beside a forested mountain .
1,people in a kayak are paddling past green foliage on a river .
1,person and a dog run on a paved road near a forest .
2,person runs with a dog .
4,person jogs down a gravel road after a small dog .
2,woman and dog running down an asphalt , tree lined road .
4,in a green shirt running behind a small dog .
3,girl jumps over water at the beach .
3,lone person wearing a purple tank top running on the shore at the beach
3,woman leaps across the beach .
3,woman is wearing a purple shirt and runs on the beach .
0,on beach , running from water to trees .
2,brown dog and a red dog frolicking on the waters edge on the beach .
3,brown dogs are running on the beach beside the ocean .
3,brown dogs chase and playfully fight with each other on the sandy beach .
3,brown dogs play on the sand by the water .
0,dogs running down a beach .
3,boy is jumping on the grass whist other children are standing around .
4,group of children outside a building includes a boy jumping in the grass .
0,group of kids are standing outside together .
0,children stand outside a building .
9,is a boy in blue shorts and a blue shirt jumping in the grass .
9,boy in a red and white shirt kicks a large baseball while surrounded by people .
4,boy kicks a giant baseball while a group of children watch .
0,boy kicks a really large baseball
0,kid kicking a large ball while surrounded by other kids .
0,are outside playing with an oversized baseball .
7,girl is feeding a camel
7,little girl feeds a
7,little girl in a purple t-shirt feeds an animal .
7,young girl feeding a camel .
7,girl is at a petting zoo and feeding a camel .
7,baby girl wearing a pink jacket climbs wooden steps .
0,small child climbs stairs at a beach .
8,small child climbs steps outdoors in a grassy area .
8,small child in a pink hoodie ascending tall stairs outdoors .
4,small child in a pink sweater begins to climb a concrete staircase .
4,boy is making a splash in a swimming pool .
8,child is splashed by water in an indoor swimming pool .
3,little boy is jumping out of the pool .
5,redheaded boy has just come up from under the water in a pool .
8,young boy playing in a swimming pool .
8,girls are standing in front of a car that is advertising Red Bull .
5,ladies pose in front of the Red Bull Energy Drink vehicle .
3,women posing next to the Redbull car .
1,women standing beside a silver and blue car with a Redbull logo and a giant Redbull can on it .
0,young women stand by a Red Bull car .
0,GI relaxes and waits at an airport .
8,man dressed in military uniform sits down and looks through some papers .
5,man in army fatigues is reading something while laying on the floor .
0,soldier is looking out of a window .
3,soldier looks out the window as he sits with his legs crossed .
8,crowd begins to march in a small downtown setting .
3,group of people holding signs and marching through the streets .
3,group of people with signs and banners walking down the street
3,protest march is crossing the intersection of two streets near to a building with red awnings .
3,people hold signs and march down the street .
5,float representing the times of hanging is shown in the back of a truck .
9,man in a judge costume stand on a red truck and hangs a dummy .
1,dressed as a judge pretending to hang another man on top of a truck .
5,people in costumes stand on the back of a pickup truck .
3,people stand on the back of a truck .
2,dog chasing a ball indoors .
2,small dog catches a tennis ball indoors .
2,small dog chasing a ball .
2,little white and brown dog has his mouth wide open while trying to catch something .
2,small dog is baring his teeth and chasing an object .
6,boy in shorts stands , arms outstreched , on a roadway .
3,child cavorts on the road .
5,child in white shorts and a blue shirt is standing in the street .
5,young boy wearing a hat dancing in the street
5,boy is eating a lollipop and dancing in the street .
8,boy in a green shirt is sitting in an almost empty stadium .
3,green shirted man sits among the many unoccupied red seats .
4,man wearing a green numbered shirt is sitting in a stadium .
5,photo of an arena with very few people in the stands .
8,with SANTANA 57 shirt sits in sparsely occupied seating area .
0,baseball hitter holding a bat falling down .
3,baseball player runs on the field .
3,boy at bat playing a baseball game falls to the ground while onlookers watch .
9,child in a uniform is falling to the ground with a bat in his or her hand .
6,baseball player , dressed in red and white uniform and holding a bat , is falling after being hit by a pitch .
4,close-up shot of a long haired man playing a red electric guitar .
0,man rocks out onstage with his guitar .
0,man with long blonde hair playing a red guitar
0,with long blond hair playing red electric guitar .
0,with blonde flyaway hair playing guitar
0,father pushes his daughters go-kart while another girl watches
4,girl riding in a toy car with a man behind her
1,man pushes a child in a blue car while another child looks on .
3,little girl is driving the small blue car .
4,small children play with a toy riding car in the street with a grown up .
5,dog emerges form the water with a stick in its mouth .
9,dog in a harness holds a stick in his mouth while standing in the water .
4,dog retrieves a stick from a body of water .
5,white dog holds a stick in its mouth as it comes out of the water .
5,white dog is standing in the water with a stick in its mouth .
1,man doing a karate kick on a block of ice .
0,man karate kicks a stack of ice bricks .
0,martial artist breaks a brick .
0,martial artist breaks ice with a kick .
3,man breaking the ice with his foot stands on a blue mat .
0,man is laying down on grass near trees and a hose .
3,man is lying the grass with long hair and beard .
5,person lays in the grass .
4,person lies in a grassy area near a building .
5,man lying of the ground in the grass surrounded by trees .
2,black and white dog chasing a tan and white dog across a path .
2,dog runs behind another at a park .
0,dogs are running across a grassy path .
0,dogs are running quickly through a park .
3,dogs run through the park .
8,are two women tanning in bikinis .
0,people sunbathe beside water .
3,women are laying on a concrete structure beside the ocean .
3,women sunbathe by the water .
0,women sunbathe on a concrete terrace .
5,man eyes the ground as he comes in for a landing from parasailing .
3,man hanging just above the ground .
5,man is holding onto handles in the air .
5,man is in the desert a few feet off the ground holding onto strings of a parachute .
0,parachuting man gets ready to land .
3,man bracing himself against the pull of a large kite .
0,man holds his parachute .
5,trying to guide a kit in the desert .
5,man crouched down as he held onto the parachute that was caught in the breeze .
5,man slides in the sand while holding on to his hang glider .
1,girl begins to wade through deep grass that covers a stone structure on a coastline .
7,girl is walking on a sandy path .
7,small girl playing in a park .
7,young girl in a white cap is walking through an area with trees .
7,young girl with a read shirt and a white hat playing among the foliage .
9,man in a yellow coat tends a fire , a boy in a parka watches .
1,person cooking on a fire while a small child watches .
4,person holds a frying pan over an open fire as a child watches .
3,adult cooks over the fire as the child looks on .
5,man in the yellow jacket is cooking over an open fire as the little boy watches .
5,girl in pink pants running , an ornate Spanish ruin in the background .
7,girl dressed in purple walks through the alley , followed by a girl in pink .
3,children within the ruins of a building .
3,girls , one running away from the wall .
0,little girls play around an old abandoned building .
2,brown dog nursing
2,dog breastfeeding .
2,mother dog giving her puppy some milk .
0,puppy is nursing from its mother .
0,young puppy suckles from his mother .
3,dog leaps on the beach .
3,playful dog is jumping on the sand .
3,dog is leaping up into the air .
3,collared dog is jumping into the air .
2,is a brown dog leaping on the beach .
5,closeup picture of a girl with long black hair and one hand raised in the air .
5,lady with dark hair dressed in red clothing with left arm in the air .
8,woman in a red shirt with her arm raised .
9,woman in a red sweater raises her hand in a crowd .
0,woman raises her hand .
1,child is holding a colorful object and overlooking a crowd of people while sitting on the shoulders of an older person .
9,girl in a blue sweater sits on a person 's shoulders and carries a pinwheel .
1,girls in a blue shirt holds a flower while sitting on a man 's shoulders .
7,young oriential girl is standing above the crowd playing with a pinwheel
9,in blue sweater and holding a multicolor toy sitting on the shoulders of a man with grey hair .
8,child in an orange shirt with a book .
4,young asian boy in a orange long-sleeved t-shirt holds a magazine .
0,young boy is holding a book .
0,boy wearing an orange sweater is carrying a book .
0,is a child wearing an orange shirt and hold an orange book .
1,baby crawls on a wood floor near a bottle of water .
0,baby crawls on hardwood floors towards a water bottle .
1,baby on a wood floor with a water bottle
1,infant is crawling on a wood floor , with a water bottle laying nearby .
3,young baby crawls across the wood floor towards the water bottle .
8,small boy in blue crawls along a window sill .
0,small child crawling on a windowsill .
0,boy with blue shirt crawls across vents near large glass windows .
3,little boy crawls around next to the large glass windows .
9,picture shows a boy in a blue shirt leaning his head against a window with lots of beautiful clowds outside .
8,green Volkswagen Bug and other vintage cars are admired by people in a courtyard .
0,lime green VW bug .
8,and people gathered in a city mall area .
6,this plaza , we see a green VW beetle , a white sports coupe and many people looking at the autos .
4,courtyard of a South American city with a crowd and vintage cars .
1,group of children climbing on a statue of a bear .
1,children playing on a sculpture of a bear .
0,kids are climbing on a fake black bear .
5,young children playing on a stone bear with people in the background .
0,children climbing on a bear statue .
1,child in a blue shirt sitting on a forest floor , looking through binoculars .
5,child sits in the woods looking up with binoculars .
5,girl sitting on the ground in the forest looking through binoculars .
3,young girl sits on the forest floor and looks up through binoculars .
3,woman with binoculars is sitting on the forest floor looking up .
5,little girl in a bathing suit leaps up in the water .
5,little girl wearing a black tankini is jumping in the air with water in the background .
7,young girl in a swimming suit jumps into a body of water .
3,young girl jumping out of the water
5,girl in the bathing suit is poised in midair next to the blue water .
3,black puppy jumping on the back of a white puppy
2,black dog and a white dog wrestle .
2,black dog and a white dog wrestling next to a food dish .
0,black puppy stands over a white puppy .
2,small black dog is standing over a small white dog laying on his side .
0,climber walks along a snowy peak .
0,man climbs over snow covered rocks by a shore .
0,man is standing on a snowcapped mountain .
0,person hikes down a snowy mountain .
0,man on top of an snow covered mountain with a lake behind him .
4,brown dogs playing with a tennis ball in a grassy field .
0,brown dogs chase a tennis ball .
0,dogs are playing outside with a tennis ball .
1,dogs play with a ball on a field .
0,tan dogs run after a tennis ball .
3,boy smiles at the camera .
8,little boy is smiling and playing in a playground .
3,little boy playing on the monkey bars .
0,young boy smiles as he hangs from monkey bars .
3,young boy smiles as he hangs onto bars at the playground .
3,children run by the water .
4,children running down a sidewalk next to a river .
1,children run on a sidewalk with a river on one side and a wall on the other .
3,children run on the walkway by the river .
1,kids , one holding a closed umbrella , run around on a sidewalk next to a river .
4,black dog runs paralell to a wire fence in a grassy medow .
2,brown dog is running along a grassy stretch divided by strings .
6,dog runs past an empty chair and a tripod , between stretched strings , marking a path through a grassy field .
5,dog with all fours up in the air above the clover-filled grass .
2,gray dog is running on a green field .
2,black dog is running through the grass carrying something red in its mouth .
8,dog holds an orange rag in his mouth while running .
2,dog running with a red item in its mouth .
2,dog running through grass with something orange in its mouth
2,garden lawn , black dog is retriving an object .
3,young boy poses behind the netting of an enclosed play area while three other children play .
8,playing in a green and blue bounce house .
5,play in the blue and green jumping tent filled with air .
0,children are playing on a bouncy castle .
3,little kids all play and jump around inside the inflatable toy .
5,boys are laying in the ocean close to the beach .
8,boys playing in dirty water
8,children are playing in deep muddy water .
8,children are rolling in muddy water .
0,muddy boys swim .
8,man and woman relaxing in shallow water near a waterfall .
5,man and woman sit in the creek .
9,woman in a bikini sits in shallow water with a man sitting next to her .
5,man and woman are sitting in the water .
5,people sit in a shallow river near the rocks .
8,big thin dog runs fast in a field of grass .
2,black dog is running through a field of grass and dandilions .
8,black Greyhound running in an open field .
2,dog runs through a field .
2,very thin , black dog running in a field .
0,boy eating at a table .
4,young boy in pajamas eats out of a red bowl at a wood table .
3,young boy making a big mess on the floor and table while eating cereal
0,young boy sits at a table and eats as food is spilled all around .
5,boy in blue and white pajamas is sitting at the table eating .
8,man in sunglasses sits on rocks .
8,man sitting in clear shallow water beside a large rock face .
8,person is sitting in a shallow lagoon .
8,with sunglasses sitting in shallow water .
4,man with the white t-shirt is sitting in a stream looking at a rock .
7,girl in a hate with ear flaps and a sweater .
1,teenage girl is wearing a brown hat and a jacket with hearts on .
5,woman stands in front of a mountain in the winter .
5,young woman is outside in the snow wearing a hat .
5,girl stands outside in the cold wearing a warm hat and looking off into the distance .
4,woman is sitting in a chair near a brick building .
4,woman sits in a blue chair outside a brick house .
1,elderly African woman is sitting on a blue chair in front of a rough brick wall .
5,woman is sitting in a lawnchair on the sand .
9,in grey shirt and dark skirt sitting in blue chair with white stars in front of a brick wall .
3,aged woman is looking into the camera while the inside of her hut is shown .
3,elderly woman is looking at the camera .
8,older woman smiling in a small room .
8,old person stands in a third world kitchen .
3,older person stands near a clay bench and looks into the camera .
1,little girl wearing a pink shirt spins on a merry-go-round at a park .
7,young girl at a playground
1,young girl on a blue and yellow merry-go-round , with a blurry background .
9,in summer clothes play on a turnaround in a sun-dappled park .
1,young girls wearing pink shirts ridding on a merry-go-round at a park
8,greyhounds are running quickly in this race .
0,dogs racing on racetrack
0,dogs running on a racing track .
0,greyhounds racing on a track
0,racing dogs with masks on their mouths .
9,man in a kilt follows a girl and another man in a kilt and holds a girl wearing silver shoes .
0,of people walking around outdoors , one girl is being carried .
0,woman is being carried behind three people who are walking on path .
1,walking on a sidewalk , with one carrying a female .
3,people are walking away from the camera , while one person carries another .
2,brown and white dog is jumping a red and yellow pole .
2,brown and white dog is jumping over an obstacle
2,brown and white dog is jumping over a yellow and red pole .
2,brown and white dog jumping over a red and yellow pole
2,small white and brown dog is jumping over a horizontal pole .
2,brown and white dog swimming towards some in the pool
8,dog in a swimming pool swims toward sombody we cannot see .
4,dog swims in a pool near a person .
5,dog is paddling through the water in a pool .
2,small brown and white dog is in the pool .
2,black dog barking .
2,black dog has its mouth open while leaning to the side .
4,black dog in a flat field attempts to make a turn .
2,black dog is running with its mouth open across a grassy field .
5,dog ran in the field .
0,small kid is about to kick a soccer ball while two other kids are chasing him .
8,in uniform behind a ball .
0,playing soccer .
6,boys ( one in red , two in blue , play soccer .
3,young boys are playing soccer on the grass .
0,photographer is holding his camera next to an orange barrier beside water .
8,photographer is kneeling in front of a railing that is protects falling into water .
3,photographer kneels down next to the edge of a dock with his camera .
0,smiling photographer
0,crouching man is holding a large camera .
8,man in a blue shirt and beard looks at something that he is holding .
0,man with a bread looking at his camera .
9,man with a long white beard is examining a camera and another man with a black shirt is in the background .
0,old man adjusts his camera .
0,old man is examining his camera while a younger man is singing nearby .
2,black dog running towards a camera .
2,black dog runs along the grass .
2,black dog runs on the grass near to a brown and white dog .
2,black dog runs through the dry grass .
5,dogs , one coming toward the camera while one walks in the background .
5,girl in a purple tutu dances in the yard .
9,little girl in a puffy purple skirt dances in a park .
7,young girl twirls her fluffy purple skirt .
7,girl is spinning around on the grass in a flowing purple skirt .
7,little girl has a purple dress on .
2,black dog is standing with his legs spread wide apart on some sand
2,dog plays on a beach .
3,dog plays on the beach .
2,aggressive dog .
2,black and brown dog is standing with its legs apart on the beach .
3,boy is pushing another boy on the swings .
0,boy pushes another boy on a swing set .
8,child pushes another that is sitting in a swing near playground equipment .
0,boy is pushing another boy on a swing .
1,child pushes another on a swing in a playground .
0,man with no shirt and wearing sunglasses is holding a football .
0,man with no shirt on is holding a football .
0,shirtless man catches a football
0,shirtless man playing football on a lawn .
0,young topless man wearing sunglasses and shorts is holding a football .
2,black and white dog is bounding down white steps .
2,black and white dog is running down some white steps .
2,small dog jumping some hurdles .
2,tri-colored dog is jumping over obstacles .
0,sits on hurdles .
8,man in black shorts is stretching out his leg .
3,man practicing a high kick on the cement near the grass .
5,young , fit man wearing short does a high right kick in the air .
5,young man practices a martial art kicking skill in front of his home in the early morning .
0,young man wearing shorts and no shirt is high kicking as water flies from his clothing .
8,couple in black clothes are walking towards a white gate .
9,man and a woman dressed in black walk towards a gate near a wooded area .
0,man and a woman walk away with their arms around each other .
0,and woman wearing black walk with arms around each other .
8,people dressed in black are leaving .
4,baby is in a sandpit playing with a bucket .
5,baby playing in the dirt with a bucket and shovel .
5,blonde baby playing in the sand .
9,toddler in a diaper is playing in a sandbox near a shovel and other sand toys .
5,cute baby in a diaper and shirt plays in the dirt .
8,clown in an orange shirt entertains a crowd .
7,girl in a orange shirt and a stripe tie
8,girl in orange shirt and clown makeup stands in a park while others look on .
0,woman dressed as a clown is performing outside for others .
0,young lady appears to be a mime among her peers .
8,fat guy in pink , drinking beer .
9,large person in shorts and a white shirt sitting at a table .
0,overweight person drinking .
0,person sits at a table outside drinking beer .
4,person wearing a white tank top sits at a table with a beer .
9,female in blue jean shorts and a black top sitting in a wicker chair .
7,girl with a newspaper in a cafe .
4,happy woman wearing a black tank top is sitting in a wicker chair .
9,woman in a black shirt is sitting on her feet in a wooden chair .
5,woman sitting in a chair and smiling at the camera .
2,small dog jumps over a jump .
2,small white dog is jumping over a green and red obstacle bar .
2,white dog runs through an obstacle course .
2,white dog is jumping over hurdles .
2,white dog is leaping over a red and green fence on an obstacle course .
1,gray-haired , shoeless woman is sitting on a blanket under a lavendar umbrella on the side of a street .
0,man leaning against a wall with an umbrella .
1,woman that appears to be homeless sits on a Winnie the Pooh table cover on the side of a street .
3,man is sitting outside on the street under a purple umbrella .
1,person is sitting on a Winnie the pooh sheet and holding a purple umbrella .
5,boy on a bicycle rides the ledge of water fountain while another boy is in the fountain .
1,man on a bike tries to do a trick on the railing of an outdoor fountain .
1,man wearing a blue shirt and hat jumping on one wheel on a fountain ledge
1,young man on a bike balances one wheel on the edge of a fountain in a city park .
1,guy on his bike does a jump near a water fountain .
8,man in sunglasses gets ready to pull a chair out to sit down for his meal .
4,man wearing sunglasses stands by a table at a cafe .
0,about to pull out chair and sit down at a restaurant .
0,at eatery getting ready to sit down .
4,large man grabs a seat at a restaurant .
6,female with glasses , a brown shirt , and a backpack .
7,happy bespectacled young white girl in a brown t-shirt and a backpack
3,woman wearing a brown shirt and glasses smiles for the camera .
7,is a young girl with glasses and disheveled hair with a green backpack .
6,lady with brown shirt , glasses , and a backpack .
0,family crossing a bridge
8,and women with baby strollers crossing a bridge in rural area .
0,with strollers walking on a bridge .
3,couple pushed the strollers across the wood bridge and the dogs followed .
3,mothers are pushing baby strollers as the dogs run down .
5,little white dogs are playing in the snow .
5,little white dogs are playing outside in the snow .
8,white dogs are running alongside one another in snowy grass .
5,white dogs running in the snow .
0,white dogs run through a fiels with snow .
4,woman in a black-shirt is walking holding a silver cellphone .
5,woman in a black shirt walking down the street
9,woman wearing a black shirt walks among a crowd in a city .
8,woman in black walking through blurred crowd .
5,walking and squinting from the sun in a large group of people .
4,dog is being squirted with a hose as it jumps into a paddling pool .
2,dog is hosed as it jumps into a kiddie pool .
4,terrier is sprayed by a hose while jumping in a pool .
4,white dog with black patches runs jumps through a spray from a hose into a blue plastic wading pool .
1,one white dog is outside the pool , another white dog with a black spot on its back is jumping into a plastic swimming pool while getting sprayed by a garden hose .
0,entertainers with no shirts perform for spectators .
0,midget jumps over another midget .
8,men in bowler hats and Union Jack underwear perform acrobatics .
8,men scantily clad performing acrobatic moves in front of a crowd
8,men wearing red and blue trunks and bowler hats are performing in a crowded street .
7,girl and young boy are jumping on a trampoline in a suburban yard .
9,girl is jumping on a trampoline with her arms in the air , while a boy in a blue shirt is bouncing on his stomach .
1,teenager girl jumps high on a trampoline and a toddler falls on his stomach .
1,toddler and a teenage girl jumping on a trampoline .
0,children jump on a trampoline .
0,girl with Indian clothing on and henna on her hand goes through paperwork .
0,woman wearing jewelry holds a piece of paper and looks down .
4,woman wears a colorful shirt and a lot of jewelry .
9,lady in the multi-colored shirt has a necklace on a white object in her hand .
4,woman with a henna tattoo holds a piece of paper in her left hand .
1,girl wearing a short skirt looking at a rack of magazines on the sidewalk .
1,woman in a jeans skirt and t-shirt looking at a magazine display on the street .
3,woman is browsing the magazine stand .
0,woman stands looking at rows of magazines .
0,with black t-shirt and denim skirt looks at magazines on display .
5,monk in a red shawl looks at the camera
0,monk walks down a city street .
1,older man in a orange wrap looks into the camera on the sidewalk of a city .
8,Asian man , wearing orange robes in urban area .
1,monk in orange with tattoos on his chest standing on a city street .
8,girls in swimsuits are laughing
7,girl in a yellow bathing suit laughs and points at a girl in an orange suit while another girls looks on .
8,in bathing suit pointing and laughing at child in orange bathing bottoms while another girl looks on
5,girl in yellow is laughing at the girl wearing orange whilst being watched by the girl in blue .
8,children in swimsuites are having fun outside near a white building .
7,girl wearing a bright pink top is spinning a colorful ribbon around her body .
9,little girl in a pink shirt and a jean skirt is playing with a ribbon wand outside .
7,girl in the pink shirt is twirling a ribbon .
0,girl is twirling long , colorful streamers .
0,girl playing with streamers .
5,young boy plays in the water fountain .
0,young boy running through a water fountain
8,boys are playing in a sprinkler .
8,boys play in a park fountain .
0,children run through a sprinkler .
8,boy in an inflatable pool is being splashed with water .
8,little boy is splashing in an inflatable pool .
8,little boy splashing in a blue inflatable pool .
0,small child is being splashed by water from an inflatable pool .
3,boy splashed the water .
8,baby with a pacifier saying I love you in sign language .
4,little boy has a pacifier in his mouth and throwing up a sign with his hand .
5,little boy is standing in front of an old fashioned fence with his hand up in the air .
1,little boy wearing a brown t-shirt is sucking on a pacifier with his hand in the air .
0,small child is giving heavy metal signs
5,boys mug for the camera in front of a brick wall .
3,boys pose for the camera .
0,boys posing for a picture with pumped fists
0,boys stand together with their arms bended to show their strength .
3,young boys flexing for the camera .
2,white dog coming out of a blue tunnel .
2,white dog runs out of a long blue tube outside .
2,white dog runs through a large blue tube .
2,small white dog is coming out of a blue tunnel .
3,white dog emerges from the tunnel on the course .
2,black dog lays next to a ball .
2,black dog sitting in brown grass with a colorful ball .
2,brown and black dog laying next to a colourful ball .
5,doberman mix takes a break in the hay from playing with his ball .
2,dog rests after playing catch .
4,boy holding a large foam wand waves it near a swimming pool .
4,boy plays with a foam noodle toy by a pool .
3,boy plays with a noodle by the pool .
0,child with a water noodle .
4,little boy wearing blue shorts is holding a yellow noodle over a pool .
7,boy and girl riding a roller coaster
0,on a ride at an amusement park .
0,children are smiling whist sitting on a fairground ride .
0,children swing around on a carnival ride .
0,little kids having fun at a roller coaster
5,group of hip young people walk down the street in a residential neighborhood .
5,goth looking people walking down a street with trees in the background
8,people dressed in black clothing stand together outside .
8,teenagers in Gothic clothes are walking in a neighborhood .
3,girls and two guys walking down the street .
3,athlete performs the high jump .
3,woman athlete launching herself over the bar during a pole vault .
0,woman is black is pole vaulting .
3,woman pole vaulter upside down as she attempts the vault .
5,woman with her feet in the air about to do pole vaulting
5,man and two children in a boat on the water .
9,man and two children in life jackets in a boat on a lake .
8,man paddling a rowboat , with two children in back .
1,and two kids on a boat on the lake .
5,children wearing life jackets face an older male while he paddles the canoe they are sitting in .
5,group of people are laying in the grass under an umbrella .
4,group of people are sitting under a sunshade in a grassy woodland clearing .
0,group of picnickers sit under an umbrella .
9,group of young adult women in bikinis sit in a field of wild grass and flowers , some under a striped umbrella .
0,group of young woman sunbathing is meadow .
5,females in skirts walking on the sidewalk .
3,woman with white purses walk down the city street .
8,women in skirts walk down a city street .
3,women walking on the sidewalk .
0,women wearing skirts and heels walking down a sidewalk .
9,woman in a black dress crouching in front of a brick wall talking on a cellphone .
4,woman in all black crouches against a wall while making a phone call .
3,woman on the phone next to a brick wall .
0,woman crouches against a brick wall , speaking on her cellphone .
8,talking on pink cellphone in front of a brick wall .
8,man in sunglasses is writing on a pad with his bike leaned up against him .
0,man is sitting outside writing something on a pad of paper .
1,man next to a plastic crate and a bicycle , writes on a board .
8,man whose clothes are covered in paint is writing something down while sitting outside in a busy area .
4,man writes a note while sitting next to a crate and a bike .
0,bearded man with a Mohawk and skull bandanna .
3,man with a hankerchief on his next and pierced ears looks off into the distance .
4,man with a pierced ear is wearing a black shirt .
4,man with a pompadour haircut and beard wearing a bandanna around his neck .
0,man has a black and white scarf around his neck .
0,couple are holding hands next to a very large mirror outdoors .
5,couple stands in the street with their backs to a large mirror .
4,girl wearing a red shirt holding the hand of a man near a street .
9,man in a white shirt and sunglasses is holding hands with a woman wearing a red shirt outside .
9,woman in a red shirt and a man in white stand in front of a mirror .
2,black and white dog jumps over a hurdle .
2,dog jumping over high jump poles at show .
2,dog jumps over an obstacle outside .
2,small dog jumps over a striped gate .
2,small dog leaps a barrier .
2,dog completing a fitness excercise
2,dog is performing act at dog show .
2,hairy dog tries to follow its owner around an obstacle course .
2,shaggy , brown dog is doing an obstacle .
0,passes through obstacles .
1,girl stands on a surfboard which a man is standing behind and holding .
0,little girl learns to surf with an instructor .
1,man helps a girl get up on a turquoise surfboard .
7,young girl riding a surfboard .
5,people on a surfboard in the water
2,brown dog is running across the grass with a stick in its mouth .
1,dog with its mouth open is walking on a path on a garden which is next to a lake or a stream .
4,pitbull is returning a stick during a game of fetch .
0,pitbull playing with a stick
4,dog running through a field with a stick in its mouth .
5,bird is splashing in the water next to the swimming dog wearing the blue collar .
5,dog chases a bird in the water .
6,dog swims in a body of water while , slightly ahead , a black duck takes flight .
8,and bird together in water .
3,retriever is swimming out to the goose who is about to get away .
8,group of people are ice skating in a big city .
8,ice skating park in winter , with many people .
0,outdoor ice skating rink full of people .
8,skate in an urban outdoor ice skating rink
0,using an outdoor ice skating rink .
